#datumDate,datumId,datumValue
2016-02-05,SWAPTION/RATE_LNVOL/CNY/3M/15Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/CNY/3M/1Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/CNY/3M/20Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/CNY/3M/25Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/CNY/3M/2Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/CNY/3M/30Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/CNY/3M/3Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/CNY/3M/4Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/CNY/3M/5Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/CNY/3M/7Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/CNY/3Y/10Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/CNY/3Y/15Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/CNY/3Y/1Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/CNY/3Y/20Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/CNY/3Y/25Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/CNY/3Y/2Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/CNY/3Y/30Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/CNY/3Y/3Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/CNY/3Y/4Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/CNY/3Y/5Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/CNY/3Y/7Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/CNY/5Y/10Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/CNY/5Y/15Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/CNY/5Y/1Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/CNY/5Y/20Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/CNY/5Y/25Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/CNY/5Y/2Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/CNY/5Y/30Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/CNY/5Y/3Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/CNY/5Y/4Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/CNY/5Y/5Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/CNY/5Y/7Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/CNY/6M/10Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/CNY/6M/15Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/CNY/6M/1Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/CNY/6M/20Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/CNY/6M/25Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/CNY/6M/2Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/CNY/6M/30Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/CNY/6M/3Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/CNY/6M/4Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/CNY/6M/5Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/CNY/6M/7Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/CNY/7Y/10Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/CNY/7Y/15Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/CNY/7Y/1Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/CNY/7Y/20Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/CNY/7Y/25Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/CNY/7Y/2Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/CNY/7Y/30Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/CNY/7Y/3Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/CNY/7Y/4Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/CNY/7Y/5Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/CNY/7Y/7Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/10Y/10Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/10Y/15Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/10Y/1Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/10Y/20Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/10Y/25Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/10Y/2Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/10Y/30Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/10Y/3Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/10Y/4Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/10Y/5Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/10Y/7Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/1Y/10Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/1Y/15Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/1Y/1Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/1Y/20Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/1Y/25Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/1Y/2Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/1Y/30Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/1Y/3Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/1Y/4Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/1Y/5Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/1Y/7Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/2Y/10Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/2Y/15Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/2Y/1Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/2Y/20Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/2Y/25Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/2Y/2Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/2Y/30Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/2Y/3Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/2Y/4Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/2Y/5Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/2Y/7Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/3M/10Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/3M/15Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/3M/1Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/3M/20Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/3M/25Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/3M/2Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/3M/30Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/3M/3Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/3M/4Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/3M/5Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/3M/7Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/3Y/10Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/3Y/15Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/3Y/1Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/3Y/20Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/3Y/25Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/3Y/2Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/3Y/30Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/3Y/3Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/3Y/4Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/3Y/5Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/3Y/7Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/5Y/10Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/5Y/15Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/5Y/1Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/5Y/20Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/5Y/25Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/5Y/2Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/5Y/30Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/5Y/3Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/5Y/4Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/5Y/5Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/5Y/7Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/6M/10Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/6M/15Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/6M/1Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/6M/20Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/6M/25Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/6M/2Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/6M/30Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/6M/3Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/6M/4Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/6M/5Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/6M/7Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/7Y/10Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/7Y/15Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/7Y/1Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/7Y/20Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/7Y/25Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/7Y/2Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/7Y/30Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/7Y/3Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/7Y/4Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/7Y/5Y/ATM,0.5000000000
2016-02-05,SWAPTION/RATE_LNVOL/USD/7Y/7Y/ATM,0.5000000000
2016-02-05,ZERO/RATE/CNY/BENCHMARK_CNY/A365/10Y,0.0200000000
2016-02-05,ZERO/RATE/CNY/BENCHMARK_CNY/A365/1Y,0.0200000000
2016-02-05,ZERO/RATE/CNY/BENCHMARK_CNY/A365/2Y,0.0200000000
2016-02-05,ZERO/RATE/CNY/BENCHMARK_CNY/A365/3Y,0.0200000000
2016-02-05,ZERO/RATE/CNY/BENCHMARK_CNY/A365/5Y,0.0200000000
2016-02-05,ZERO/RATE/CNY/BENCHMARK_CNY/A365/7Y,0.0200000000
2016-02-05,ZERO/RATE/CNY/ZC_CNY/A365/10Y,0.0200000000
2016-02-05,ZERO/RATE/CNY/ZC_CNY/A365/1Y,0.0200000000
2016-02-05,ZERO/RATE/CNY/ZC_CNY/A365/2Y,0.0200000000
2016-02-05,ZERO/RATE/CNY/ZC_CNY/A365/3Y,0.0200000000
2016-02-05,ZERO/RATE/CNY/ZC_CNY/A365/5Y,0.0200000000
2016-02-05,ZERO/RATE/CNY/ZC_CNY/A365/7Y,0.0200000000
2016-02-05,ZERO/RATE/USD/BENCHMARK_USD/A365/10Y,0.0200000000
2016-02-05,ZERO/RATE/USD/BENCHMARK_USD/A365/1Y,0.0200000000
2016-02-05,ZERO/RATE/USD/BENCHMARK_USD/A365/2Y,0.0200000000
2016-02-05,ZERO/RATE/USD/BENCHMARK_USD/A365/3Y,0.0200000000
2016-02-05,ZERO/RATE/USD/BENCHMARK_USD/A365/5Y,0.0200000000
2016-02-05,ZERO/RATE/USD/BENCHMARK_USD/A365/7Y,0.0200000000
